0,0, This POI update is available here: http://www.gps-data-team.com/poi/united_kingdom/petrol/
0,0, Is your business listed? Join the Team - Register to manage this POI file (add and edit POI locations).
0,0, Add to Cart - a once only secure payment for unlimited lifetime updates with full POI descriptions.
0,0, GPS Forum, Business GPS listing service, registration and installation support: http://www.gps-data-team.com/pda-gps-navigation/ 
-3.423094, 51.707648,Total Aberdare Service Station
-1.448153, 53.751061,Total Aberford Road
-0.795347, 51.344832,Total Academy
-1.347387, 53.640862,Total Ackworth Service Station
-0.259015, 51.506178,Total Acton Park
-0.249307, 51.506974,Total Acton Vale
-0.636866, 52.593079,Total Adams Garage
-0.492048, 51.376546,Total Addlestone
-0.492893, 51.376502,Total Addlestone Service Station >+44 1932 839962
-0.287213, 50.82853,Total Adur
-1.576165, 54.295469,Total Aiskew Garage
-0.960938, 51.283856,Total Albany Service Station
-0.771656, 53.079315,Total Albert Street Service Station
-2.237752, 53.30476,Total Alderley
-0.750721, 51.242766,Total Aldershot Service Station
-2.458957, 51.10945,Total Alldays Brunton
-2.459191, 51.109484,Total Alldays Brunton Co Op
-1.369214, 50.967468,Total Alldays Passfield Ave
-1.36908, 50.967095,Total Alldays Passfield Ave Co Op
-2.297725, 53.400161,Total Altrincham Road Service Station
-1.150613, 50.792892,Total Alverstoke Service Station
-0.61058, 51.700056,Total Amersham Road
-0.212084, 51.516796,Total Andrews Garage
-2.959732, 53.429279,Total Anfield Service Station
-0.385927, 53.743339,Total Anlaby Road
-1.733937, 52.443813,Total Annes Pantry Service Station
-1.721116, 54.86245,Total Annfield Plain
-1.669695, 53.676753,Total Apollo
-1.56052, 52.717618,Total Appleby Magna
0.972527, 51.922164,Total Ardleigh Service Station
-2.21603, 53.473404,Total Ardwick
0.380839, 51.581765,Total Arterial Service Station
0.091394, 50.988951,Total Ashdown Forest
-0.469213, 51.42833,Total Ashford
-1.44572, 53.239096,Total Ashgate Service Station
-1.485985, 55.089763,Total Astley Garages
-0.733796, 51.801959,Total Aston Clinton
-1.548247, 52.577584,Total Atherstone Superstore
1.013351, 52.515585,Total Attleborough Filling Station
1.013247, 52.515899,Total Attleborough Fuel Services
-0.36112, 53.387276,Total Automania
-1.268643, 52.371628,Total Autostop Service Station
0.251481, 51.499368,Total Aveley
1.223416, 52.675956,Total Averills Service Station
-1.280049, 52.998559,Total Awsworth
-0.531836, 51.424876,Total Ayebridges
-0.785272, 51.805709,Total Aylesbury
-1.440895, 50.979467,Total Baddesley Service Station
-1.673406, 53.210937,Total Bakewell Motors
-0.152579, 51.45207,Total Balham Service Station
-1.654461, 52.398261,Total Balsall Common
-1.388363, 53.436237,Total Bankside Garage
-3.842375, 51.213495,Total Barbrook Service Station
-3.225814, 51.677441,Total Bargoed Service Station
-2.210755, 51.863589,Total Barnwood Super Stop
-1.021935, 53.564129,Total Barriecars Service Station
-2.335941, 53.069127,Total Barthomley
-0.686917, 52.384165,Total Barton Seagrave
-2.13215, 51.451925,Total Bath Road Service Station
1.080175, 52.147756,Total Beacon Hill
-3.024901, 53.355875,Total Bebington
-0.042543, 51.409433,Total Beckenham
-0.036321, 51.403127,Total Beckenham Service Station
-0.415956, 51.449609,Total Bedfont Lane Service Station
-1.482431, 52.47975,Total Bedworth
-2.656786, 53.554883,Total Beech Hill Service Station
-0.162514, 51.354805,Total Beeches
-0.371295, 53.797566,Total Beerhouse Autopoint
-1.703614, 54.973316,Total Bells Close Service Station
-1.502017, 54.811116,Total Bells Hill Service Station
-1.21169, 52.779522,Total Belton Road
-0.686009, 53.590205,Total Berkeley Service Station
-0.066466, 51.4861,Total Bermondsey
-3.018955, 51.608999,Total Bettws Service Station
-0.411721, 53.838986,Total Beverley Service Station
-2.716171, 53.523774,Total Billinge Service Station
-1.638284, 54.678811,Total Binchester Service Station
-2.205679, 53.442171,Total Birchfields
-2.021477, 52.494091,Total Birchley Park
-0.836676, 50.790548,Total Birdham
-2.125364, 52.578723,Total Birmingham Road Service Station
-2.504655, 52.187867,Total Bishops Of Bromyard Ltd
